Original File Name:,\\isilon1\homefolders\rkuplicki\Documents\StimTool\ApproachAvoidanceConflict\data/AAC-AAXXX-Admin_RA-run_P-2014_Aug_15_1502.csv,Time:,2014_Aug_15_1502,Parameter File:,\\isilon1\homefolders\rkuplicki\Documents\StimTool\ApproachAvoidanceConflict\T1000_AAC_ScheduleP.csv,Post-question file:,T1000_AAC_PostQuestions.csv,Event Codes:,[('INSTRUCT_ONSET', 1), ('TASK_ONSET', 2), ('FIXATION_ONSET', 3), ('DECISION_ONSET', 4), ('SELECTOR_MOVEMENT', 5), ('FINAL_LOCATION', 6), ('OUTCOME_SIDE', 7), ('NEGATIVE_OUTCOME_SHOWN', 8), ('POSITIVE_OUTCOME_SHOWN', 9), ('POINTS_AWARDED', 10), ('TOTAL_POINTS', 11), ('VAS_RATING', 12), ('POST_RATING', 13)], For ratings the trial number is negative and used to identify the question being rated.  VAS ratings are in the order pleasant-unpleasant-intense and are from 0 (not at all) to 100 (very much) 
trial_number,trial_type,event_code,absolute_time,response_time,response,result
NA,NA,1,-0.00447256315965,NA,NA,NA
-1,NA,12,2.9478548445,0.713732088858,50,NA
-2,NA,12,2.9478548445,0.713732088858,50,NA
-3,NA,12,2.9478548445,0.713732088858,50,NA
NA,NA,2,48.3647109846,48.3691835477,NA,NA
0,01043,3,48.3729823346,NA,NA,NA
0,01043,4,49.3746382011,NA,NA,NA
0,01043,6,53.3697507148,NA,NA,3.0
0,01043,7,53.3818851833,-1,NA,1
0,01043,8,53.3818851833,NA,NA,\\isilon1\homefolders\rkuplicki\Documents\StimTool\ApproachAvoidanceConflict\media/images/NI/9250_WarVictim.gif \\isilon1\homefolders\rkuplicki\Documents\StimTool\ApproachAvoidanceConflict\media/sounds/IADSNA/699_Bomb.aiff
0,01043,10,59.3927640669,NA,NA,4.0
0,01043,11,59.3927640669,NA,NA,4.0
1,10002,3,61.3780722426,NA,NA,NA
1,10002,4,62.3796169197,NA,NA,NA
1,10002,5,65.3727935977,2.99317667796,-1,1.0
1,10002,5,65.5893768391,3.20975991932,-1,0.0
1,10002,6,65.7496874167,3.37007049692,1,0.0
1,10002,6,66.3697584125,NA,NA,0.0
1,10002,7,66.3875555569,NA,NA,-1
1,10002,8,66.3875555569,NA,NA,\\isilon1\homefolders\rkuplicki\Documents\StimTool\ApproachAvoidanceConflict\media/images/NI/9420_Soldier.gif \\isilon1\homefolders\rkuplicki\Documents\StimTool\ApproachAvoidanceConflict\media/sounds/IADSNA/706_War.aiff
1,10002,10,72.3967665998,NA,NA,0.0
1,10002,11,72.3967665998,NA,NA,4.0
2,1060-2,3,74.3829537418,NA,NA,NA
2,1060-2,4,75.3845893661,NA,NA,NA
2,1060-2,6,75.9970937817,0.612504415505,1,-2.0
2,1060-2,6,79.3697692464,NA,NA,-2.0
2,1060-2,7,79.3916285097,-1,NA,1
2,1060-2,9,79.3916285097,NA,NA,\\isilon1\homefolders\rkuplicki\Documents\StimTool\ApproachAvoidanceConflict\media/images/PI/8120_Athlete.gif \\isilon1\homefolders\rkuplicki\Documents\StimTool\ApproachAvoidanceConflict\media/sounds/Freesound/whistle.aiff
2,1060-2,10,85.3853665515,NA,NA,0.0
2,1060-2,11,85.3853665515,NA,NA,4.0
3,00201,3,87.3881465712,NA,NA,NA
3,00201,4,88.3727559643,NA,NA,NA
3,00201,5,89.7416002419,1.36884427757,-1,0.0
3,00201,5,89.9646681054,1.59191214101,-1,-1.0
3,00201,5,90.188752924,1.81599695969,-1,-2.0
3,00201,5,90.4199604208,2.04720445647,-1,-3.0
3,00201,5,90.6287832131,2.2560272488,-1,-4.0
3,00201,6,90.8366589,2.46390293568,1,-4.0
3,00201,6,92.3697507148,NA,NA,-4.0
3,00201,7,92.3797047309,NA,NA,-1
3,00201,9,92.3797047309,NA,NA,\\isilon1\homefolders\rkuplicki\Documents\StimTool\ApproachAvoidanceConflict\media/images/PI/5201_Nature.gif \\isilon1\homefolders\rkuplicki\Documents\StimTool\ApproachAvoidanceConflict\media/sounds/IADSPA/152_Tropical.aiff
3,00201,10,98.3901833327,NA,NA,2.0
3,00201,11,98.3901833327,NA,NA,6.0
