Original File Name:,\\isilon1\homefolders\rkuplicki\Documents\StimTool\ApproachAvoidanceConflict\data/AAC-AAXXX-Admin_RA-run_P-2014_Aug_18_1305.csv,Time:,2014_Aug_18_1305,Parameter File:,\\isilon1\homefolders\rkuplicki\Documents\StimTool\ApproachAvoidanceConflict\T1000_AAC_ScheduleP.csv,Post-question file:,T1000_AAC_PostQuestions.csv,Event Codes:,[('INSTRUCT_ONSET', 1), ('TASK_ONSET', 2), ('FIXATION_ONSET', 3), ('DECISION_ONSET', 4), ('SELECTOR_MOVEMENT', 5), ('FINAL_LOCATION', 6), ('OUTCOME_SIDE', 7), ('NEGATIVE_OUTCOME_SHOWN', 8), ('POSITIVE_OUTCOME_SHOWN', 9), ('POINTS_AWARDED', 10), ('TOTAL_POINTS', 11), ('VAS_RATING', 12), ('POST_RATING', 13)], For ratings the trial number is negative and used to identify the question being rated.  VAS ratings are in the order pleasant-unpleasant-intense and are from 0 (not at all) to 100 (very much) 
trial_number,trial_type,event_code,absolute_time,response_time,response,result
NA,NA,1,-0.00356223979179,NA,NA,NA
-1,NA,12,62.1501050466,59.6166163797,68,NA
-2,NA,12,62.1501050466,59.6166163797,29,NA
-3,NA,12,62.1501050466,59.6166163797,14,NA
NA,NA,2,117.104243261,117.107805501,NA,NA
0,01043,3,117.124424933,NA,NA,NA
0,01043,4,118.126015222,NA,NA,NA
0,01043,5,121.793760898,3.66774567581,-1,2.0
0,01043,6,122.109295522,NA,NA,2.0
0,01043,7,122.133714637,-1,NA,1
0,01043,8,122.133714637,NA,NA,\\isilon1\homefolders\rkuplicki\Documents\StimTool\ApproachAvoidanceConflict\media/images/NI/9250_WarVictim.gif \\isilon1\homefolders\rkuplicki\Documents\StimTool\ApproachAvoidanceConflict\media/sounds/IADSNA/699_Bomb.aiff
0,01043,10,128.126599107,NA,NA,4.0
0,01043,11,128.126599107,NA,NA,4.0
1,10002,3,130.112381161,NA,NA,NA
1,10002,4,131.121811135,NA,NA,NA
1,10002,5,131.928485843,0.806674708394,1,3.0
1,10002,5,132.088413074,0.966601939423,1,4.0
1,10002,6,132.224637076,1.10282594149,1,4.0
1,10002,6,135.109295807,NA,NA,4.0
1,10002,7,135.121166238,-1,NA,1
1,10002,9,135.121166238,NA,NA,\\isilon1\homefolders\rkuplicki\Documents\StimTool\ApproachAvoidanceConflict\media/images/PI/8080_Sailing.gif \\isilon1\homefolders\rkuplicki\Documents\StimTool\ApproachAvoidanceConflict\media/sounds/SimplyTheBest/oceanwaves.aiff
1,10002,10,141.131532195,NA,NA,0.0
1,10002,11,141.131532195,NA,NA,4.0
2,1060-2,3,143.117495573,NA,NA,NA
2,1060-2,4,144.121181918,NA,NA,NA
2,1060-2,5,144.848648669,0.727466750905,-1,-3.0
2,1060-2,5,145.024499601,0.903317682283,-1,-4.0
2,1060-2,6,145.208618437,1.08743651888,1,-4.0
2,1060-2,6,148.109316334,NA,NA,-4.0
2,1060-2,7,148.1262242,-1,NA,1
2,1060-2,9,148.1262242,NA,NA,\\isilon1\homefolders\rkuplicki\Documents\StimTool\ApproachAvoidanceConflict\media/images/PI/8120_Athlete.gif \\isilon1\homefolders\rkuplicki\Documents\StimTool\ApproachAvoidanceConflict\media/sounds/Freesound/whistle.aiff
2,1060-2,10,154.137395281,NA,NA,0.0
2,1060-2,11,154.137395281,NA,NA,4.0
3,00201,3,156.122464869,NA,NA,NA
3,00201,4,157.126198826,NA,NA,NA
3,00201,5,158.008128863,0.881930036987,-1,0.0
3,00201,5,158.136819378,1.0106205519,-1,-1.0
3,00201,5,158.26503007,1.13883124322,-1,-2.0
3,00201,5,158.3922278,1.26602897359,-1,-3.0
3,00201,5,158.533405418,1.40720659129,-1,-4.0
3,00201,6,158.64002034,1.51382151417,1,-4.0
3,00201,6,161.109292956,NA,NA,-4.0
3,00201,7,161.131508817,NA,NA,-1
3,00201,9,161.131508817,NA,NA,\\isilon1\homefolders\rkuplicki\Documents\StimTool\ApproachAvoidanceConflict\media/images/PI/5201_Nature.gif \\isilon1\homefolders\rkuplicki\Documents\StimTool\ApproachAvoidanceConflict\media/sounds/IADSPA/152_Tropical.aiff
3,00201,10,167.125141105,NA,NA,2.0
3,00201,11,167.125141105,NA,NA,6.0
